totalGamesPlayed;gamesWonInSeries;movesInSeries;correctMovesInSeries;cellsToUnCoverInSeries;timestamp;
2353000;608;71220;0;23712;2022-02-24T13:32:22.573;
2354000;630;71350;0;23733;2022-02-24T13:38:53.637;
2355000;576;69884;0;26509;2022-02-24T13:45:14.718;
2356000;613;70863;0;25365;2022-02-24T13:51:42.189;
2357000;646;73077;0;21322;2022-02-24T13:58:22.113;
2358000;640;73140;0;21443;2022-02-24T14:05:03.661;
2359000;621;71769;0;22606;2022-02-24T14:11:35.624;
2360000;584;71092;0;24602;2022-02-24T14:18:04.254;
2361000;620;71706;0;24240;2022-02-24T14:24:36.510;
2362000;604;70210;0;26770;2022-02-24T14:30:59.880;
2363000;667;72951;0;20831;2022-02-24T14:37:38.545;
2364000;621;71652;0;22610;2022-02-24T14:44:09.449;
2365000;629;71811;0;21829;2022-02-24T14:50:42.728;
2366000;642;73105;0;21355;2022-02-24T14:57:22.040;
2367000;624;72001;0;22722;2022-02-24T15:03:55.447;
2368000;613;70751;0;25787;2022-02-24T15:10:22.748;
2369000;616;70607;0;24488;2022-02-24T15:16:48.675;
2370000;597;70957;0;24285;2022-02-24T15:23:16.838;
2371000;630;72628;0;22255;2022-02-24T15:29:53.126;
2372000;642;71901;0;22829;2022-02-24T15:36:28.197;
2373000;623;71770;0;22472;2022-02-24T15:43:00.441;
2374000;630;72230;0;23071;2022-02-24T15:49:35.857;
2375000;641;71738;0;22182;2022-02-24T15:56:07.494;
2376000;632;71621;0;24701;2022-02-24T16:02:40.007;
2377000;618;71581;0;24376;2022-02-24T16:09:11.333;
2378000;622;71659;0;24739;2022-02-24T16:15:42.442;
2379000;604;70121;0;26671;2022-02-24T16:22:04.802;
2380000;628;71510;0;23912;2022-02-24T16:28:35.553;
2381000;632;72683;0;21780;2022-02-24T16:35:13.523;
2382000;583;70123;0;24747;2022-02-24T16:41:37.120;
2383000;617;72387;0;22221;2022-02-24T16:48:13.123;
2384000;637;72574;0;20074;2022-02-24T16:54:49.017;
2385000;617;71603;0;24095;2022-02-24T17:01:20.490;
2386000;597;70634;0;24835;2022-02-24T17:07:47.073;
2387000;620;71945;0;24714;2022-02-24T17:14:20.563;
2388000;616;70485;0;25728;2022-02-24T17:20:45.976;
2389000;642;72239;0;21547;2022-02-24T17:27:21.311;
2390000;609;71936;0;23764;2022-02-24T17:33:54.896;
2391000;642;72408;0;21944;2022-02-24T17:40:30.278;
2392000;610;71841;0;23344;2022-02-24T17:47:04.130;
2393000;621;72889;0;21940;2022-02-24T17:53:42.685;
2394000;575;70705;0;26237;2022-02-24T18:00:09.101;
2395000;626;71826;0;24879;2022-02-24T18:06:42.204;
2396000;632;72171;0;22859;2022-02-24T18:13:16.151;
2397000;611;70729;0;25146;2022-02-24T18:19:43.630;
2398000;607;72625;0;22242;2022-02-24T18:26:19.875;
2399000;630;69958;0;27181;2022-02-24T18:32:42.340;
2400000;621;71413;0;23574;2022-02-24T18:39:13.726;
2401000;607;71232;0;25086;2022-02-24T18:45:42.222;
2402000;624;71613;0;25314;2022-02-24T18:52:12.953;
2403000;645;72025;0;22937;2022-02-24T18:58:46.637;
2404000;613;70508;0;25927;2022-02-24T19:05:12.134;
2405000;583;69809;0;26898;2022-02-24T19:11:33.725;
2406000;611;71079;0;24879;2022-02-24T19:18:02.520;
2407000;632;72061;0;21590;2022-02-24T19:24:36.064;
2408000;614;70316;0;24999;2022-02-24T19:31:01.296;
2409000;628;71551;0;22093;2022-02-24T19:37:34.747;
2410000;607;71941;0;25028;2022-02-24T19:44:08.573;
2411000;641;71146;0;23563;2022-02-24T19:50:36.571;
2412000;625;72013;0;22263;2022-02-24T19:57:10.195;
2413000;607;71621;0;23330;2022-02-24T20:03:43.443;
2414000;637;71515;0;24297;2022-02-24T20:10:14.879;
2415000;627;70584;0;23927;2022-02-24T20:16:40.425;
2416000;624;71318;0;24917;2022-02-24T20:23:08.815;
2417000;606;70726;0;24210;2022-02-24T20:29:35.893;
2418000;619;71503;0;24580;2022-02-24T20:36:07.080;
2419000;626;72429;0;23816;2022-02-24T20:42:43.407;
2420000;618;71578;0;22749;2022-02-24T20:49:14.891;
2421000;658;73016;0;20869;2022-02-24T20:56:04.515;
2422000;625;71265;0;22996;2022-02-24T21:02:33.375;
2423000;634;71765;0;22854;2022-02-24T21:09:06.859;
2424000;627;72142;0;23403;2022-02-24T21:15:41.406;
2425000;616;72043;0;21710;2022-02-24T21:22:15.188;
2426000;618;71020;0;26059;2022-02-24T21:28:43.610;
2427000;599;70895;0;25874;2022-02-24T21:35:11.830;
2428000;619;69960;0;26019;2022-02-24T21:41:34.956;
2429000;594;70420;0;25141;2022-02-24T21:48:01.004;
2430000;618;71314;0;25362;2022-02-24T21:54:31.177;
2431000;654;72705;0;22604;2022-02-24T22:01:08.537;
2432000;616;70516;0;26046;2022-02-24T22:07:33.975;
2433000;622;70547;0;27707;2022-02-24T22:13:59.461;
2434000;653;73361;0;19974;2022-02-24T22:20:41.039;
2435000;623;71376;0;23533;2022-02-24T22:27:11.337;
2436000;615;71628;0;25072;2022-02-24T22:33:42.854;
2437000;626;70593;0;24240;2022-02-24T22:40:08.293;
2438000;645;73067;0;20387;2022-02-24T22:46:47.075;
2439000;647;73081;0;20969;2022-02-24T22:53:26.185;
